Close,High,Low,Open,Volume,SMA_5,SMA_10,RSI_14,MACD,MACD_Signal,EMA_9,EMA_21,EMA_50,EMA_200,BB_upper,BB_middle,BB_lower,MACD_Hist,STOCH_K,STOCH_D,ATR,ROC_10,OBV,VWAP,ADX,CCI,WILLR_14,MOM_10,CMF,PSAR,Aroon_Up,Aroon_Down,Return,Target
20926.349609375,20950.0,20769.5,20929.75,260300.0,20940.080078125,20758.105078125,78.488020630079,384.5659247488693,316.59778067355074,20758.596541215175,20369.20069867871,19967.66701347683,18932.845297341417,21332.583523191726,20281.28740234375,19229.991281495775,67.96814407531855,59.649138420101394,74.18975321071296,156.47895472617432,4.128807938298795,8789100.0,18935.910026975613,43.97603927940852,59.29728767736267,-8.790095944003422,829.75,416311.5825771619,20703.45776540419,0.0,92.85714285714286,0.0009542158562574343,1
21182.69921875,21210.900390625,21074.44921875,21110.400390625,334400.0,20996.38984375,20863.0599609375,82.27174916561532,398.9538173783767,333.0689880145159,20843.417076722144,20443.15510959428,20015.31533525225,18955.231903524586,21439.057487173308,20356.64990234375,19274.242317514192,65.88482936386077,60.58874200043217,63.7620265267056,165.626942335019,5.213038236746703,9123500.0,18950.34631117445,45.133657678792325,92.387951252943,-1.9556295965218804,1049.548828125,432439.9913074118,20769.5,7.142857142857143,100.0,0.012250087289956912,1
21456.650390625,21492.30078125,21235.30078125,21287.44921875,508800.0,21093.83984375,20981.9349609375,85.25625592703666,427.53355531598936,351.9619014748106,20966.063739502715,20535.291044233436,20071.838278600197,18980.12163971464,21587.97157981538,20441.2224609375,19294.47334205962,75.57165384117877,82.3724623081079,67.53678090954713,175.9108437753748,5.865185722690147,9632300.0,18974.611435698487,46.69946856361264,124.07433935797322,-2.1066225945169874,1188.75,516701.96360331867,20769.5,0.0,100.0,0.012932779200891975,1
21418.650390625,21482.80078125,21365.349609375,21434.80078125,249700.0,21178.15,21055.119921875,83.16483463544087,442.02157158829505,369.9738354975075,21056.581069727177,20615.596439359942,20124.654439856073,19004.38560738539,21699.01974378475,20525.56494140625,19352.11013902775,72.04773609078757,92.82971221336642,78.59697217396881,171.73515292534802,3.5377611894359617,9382600.0,18986.169090350235,48.153435813802936,128.13421586142996,-4.7949473063151045,731.849609375,496860.6321094511,20914.06015625,0.0,92.85714285714286,-0.0017710126840955187,0
21453.099609375,21505.05078125,21337.75,21477.650390625,249800.0,21287.48984375,21114.919921875,83.558597356724,451.0833844473564,386.1957452874773,21135.884777656735,20691.733091179492,20176.750328856815,19028.75092083802,21788.175582300595,20613.519921875,19438.8642614494,64.88763915987909,92.60508850655523,89.26908767600982,171.4184120913946,2.8674041898662628,9632400.0,18997.78471792838,49.27379247923629,128.10253286256767,-3.488526120993454,598.0,473694.1184428521,21029.70828125,0.0,100.0,0.0016083748565725031,1
21150.150390625,21593.0,21087.349609375,21543.5,363900.0,21332.25,21136.1650390625,68.40601522215708,428.8756547420926,394.7317271784003,21138.73790025039,20733.407391129083,20214.922880298705,19049.859373273714,21813.630645498193,20681.857421875,19550.084198251807,34.14392756369227,65.78204189695347,83.73894753895834,195.29212484379497,1.014682509550746,9268500.0,19012.44771285119,48.461119021876165,77.04084684865283,-31.42335655148137,212.451171875,334128.31900302926,21593.0,0.0,100.0,-0.01412146609423337,0
21255.05078125,21288.349609375,20976.80078125,21033.94921875,277500.0,21346.7203125,21171.555078125,70.40714098262723,414.95708679219024,398.7767991011583,21162.000476450314,20780.829517503713,20255.712209747777,19071.801576338155,21837.719349143783,20754.01748046875,19670.31561179371,16.180287691031936,50.897186740054146,69.76143904785424,203.5961750781667,1.693210105716192,9546000.0,19024.037878446616,47.01689741122125,35.14572026091774,-31.14021826768026,353.900390625,316079.0583008062,21593.0,0.0,92.85714285714286,0.004959794076523361,1
21349.400390625,21390.5,21232.44921875,21295.849609375,284700.0,21325.2703125,21209.555078125,72.11773041396673,406.8498347383684,400.3914062286003,21199.480459285252,20832.51777869656,20298.6019423312,19094.46425110718,21851.237472200766,20831.3875,19811.537527799235,6.458428509768055,40.07394939845872,52.2510593451554,200.3429326618691,1.8121643581658688,9830700.0,19036.30254408727,46.00967066259774,70.91659957430399,-27.623713475095627,380.0,323434.92108306894,21593.0,0.0,85.71428571428572,0.004438926556610712,1
21441.349609375,21477.150390625,21329.44921875,21365.19921875,219500.0,21329.81015625,21253.980078125,73.71250976630344,403.1965141436267,400.9524278116056,21247.854289303203,20887.86612694005,20343.41557633292,19117.816344224273,21847.767998591757,20913.72001953125,19979.672040470745,2.244086332021084,60.33754471823027,50.436226952247665,196.58280689137845,2.115768407373974,10050200.0,19046.042864445335,45.343479403850566,89.69998102748832,-18.415347981177906,444.25,333024.8745523216,21568.35203125,0.0,78.57142857142857,0.004306875934107168,1
21654.75,21675.75,21495.80078125,21497.650390625,256500.0,21370.140234375,21328.8150390625,77.00044838621719,412.7627868426898,403.3144996178224,21329.23343144256,20957.582842672775,20394.84045569241,19143.059465177263,21863.01434090599,21001.97255859375,20140.930776281508,9.448287224867386,77.61742440394796,59.34297284021227,199.2840628723514,3.5795239514812893,10306700.0,19058.330754751772,45.27544688818245,130.4207756164695,-2.317241379310345,748.349609375,369238.1293434752,20976.80078125,35.714285714285715,100.0,0.0099527499207277,1
21778.69921875,21801.44921875,21678.0,21715.0,393100.0,21495.85,21414.05,78.66928299643727,425.4415673836338,407.7399131709847,21419.126588904048,21032.229785952524,20449.109426792707,19169.284736357095,21904.50235870868,21086.0775390625,20267.652719416317,17.70165421264909,89.87537595278326,75.94344835832045,195.52800257789772,4.073092657274291,10699800.0,19077.827924067544,45.51661399404296,150.78863051424597,-2.20456584361361,852.349609375,429462.7566331746,20990.779765625,28.571428571428573,100.0,0.005723881307796219,1
21731.400390625,21770.30078125,21676.900390625,21737.650390625,270900.0,21591.119921875,21468.9201171875,76.39140888418812,426.7536220609145,411.54265494897066,21481.58134924824,21095.790750013657,20499.39534694299,19194.778424459266,21904.873955040737,21165.9900390625,20427.106123084264,15.21096711194383,93.97529080563775,87.15603038745628,188.83306154554788,2.5903269748990043,10428900.0,19090.869827835057,45.73289606160178,125.08755168427392,-6.788011159100458,548.701171875,429454.28588209394,21023.20654375,21.42857142857143,92.85714285714286,-0.0021717930740454694,0
21741.900390625,21834.349609375,21680.849609375,21727.75,154000.0,21669.619921875,21497.4451171875,76.55371028034487,423.75590282446865,413.9853045240703,21533.64515752359,21154.527990069233,20548.12103493053,19220.12292163504,21894.85736469211,21239.6900390625,20584.52271343289,9.770598300398376,88.87333162975358,90.90799946272485,186.3092714351516,1.3294246529953924,10582900.0,19098.256090975265,46.09282636293733,117.11159093919318,-8.681903804637907,285.25,380386.5678680511,21054.33625075,14.285714285714286,100.0,0.00048317180721269004,1
21665.80078125,21755.599609375,21555.650390625,21751.349609375,263700.0,21714.51015625,21522.16015625,72.65521690427909,410.5075111896549,413.2897458571872,21560.07628226887,21201.00733472203,20591.951613217563,19244.458024715783,21917.00027110596,21288.6400390625,20660.279807019037,-2.7822346675322933,73.19768954681469,85.3487706607353,187.2835533862122,1.1539027255105694,10319200.0,19110.44740216622,45.527649223934,79.08762804008951,-15.82841620460636,247.150390625,334272.9248116752,21101.1370522675,7.142857142857143,92.85714285714286,-0.003500136051024061,0
21517.349609375,21677.0,21500.349609375,21661.099609375,311900.0,21687.030078125,21528.58515625,65.63351912089568,383.6073101730399,407.35325872035776,21551.5309476901,21229.765723326847,20628.241730713933,19267.073861379064,21924.51367190367,21321.7525390625,20718.991406221332,-23.74594854731788,45.66458503417916,69.2452020702491,186.52404176041136,0.2994905219753097,10007300.0,19123.889401267865,44.62572735899124,34.416403600396116,-36.96582510562218,64.25,204879.84941915236,21145.12980569395,0.0,85.71428571428572,-0.00685186637566948,0
21658.599609375,21685.650390625,21564.55078125,21605.80078125,339200.0,21663.01015625,21579.430078125,68.73015776612252,369.42786709537177,399.76818039536056,21572.94468002708,21268.7506220585,20668.647922033975,19290.870137478527,21950.51824215338,21357.79755859375,20765.07687503412,-30.340313299988793,34.22812742319122,51.03013400139498,185.22238029538195,2.403998124643958,10346500.0,19139.19126916713,43.818879684451346,52.1377333981805,-20.49445981802239,508.44921875,193031.3632834861,21186.48299391481,35.714285714285715,78.57142857142857,0.006564470186349425,1
21710.80078125,21749.599609375,21629.19921875,21705.75,309300.0,21658.890234375,21625.005078125,69.81272735623196,358.27280868442904,391.46910605317424,21600.51590027166,21308.937000166818,20709.516661611073,19314.94904935685,21970.974934926668,21398.280078125,20825.585221323337,-33.196297368745206,38.49313092564872,39.46194779433966,180.59223817606895,2.1441962415918336,10655800.0,19153.26992180033,43.30038010536001,67.27762653859973,-14.407206222313324,455.75,205622.32057581283,21225.35499084242,28.571428571428573,71.42857142857143,0.002410182228605562,1
21513.0,21763.94921875,21492.900390625,21747.599609375,231500.0,21613.11015625,21641.3650390625,61.170867727397194,329.6712298446946,379.1095308114783,21583.012720217328,21327.488181969835,20741.02581213613,19336.82020309459,21964.78275279354,21425.46005859375,20886.13736439396,-49.438300966783686,39.26835544652274,37.32987126512085,187.0534231724212,0.7662960382102346,10424300.0,19162.89963947393,41.84276318632097,19.79174999537353,-37.47303929942037,163.599609375,129345.50841618609,21261.894667954377,21.42857142857143,64.28571428571429,-0.00911070868564301,0
21544.849609375,21724.44921875,21517.849609375,21653.599609375,228600.0,21588.919921875,21651.7150390625,61.986825223057885,306.0463579421157,364.49689623760577,21575.380098048863,21347.24831173394,20772.548313988635,19358.790644948127,21956.85242556481,21452.84755859375,20948.842691622685,-58.45053829549005,29.863608982771535,35.875031784980955,188.7959799993911,0.482712151453124,10652900.0,19172.45974128985,40.489261761499,18.349779059906982,-33.75901062485054,103.5,32657.788353856653,21296.241964439618,14.285714285714286,57.142857142857146,0.0014804820050666745,1
21618.69921875,21641.849609375,21448.650390625,21529.30078125,217000.0,21609.18984375,21648.1099609375,63.88205411998483,289.9402720661092,349.58557140330646,21584.043922189092,21371.925666917217,20805.73070241065,19381.277297423767,21929.7420745143,21488.4625,21047.182925485704,-59.64529933719729,26.838028427135384,31.98999761880985,189.110497053006,-0.1664797850356114,10869900.0,19181.7442918734,38.74396925761964,-3.57986206600155,-25.147301652374935,-36.05078125,42633.332259412855,21328.528423135736,7.142857142857143,50.0,0.0034277152411805734,1
21647.19921875,21726.5,21593.75,21688.0,212500.0,21606.909765625,21634.9599609375,64.61525824293433,276.2908854445559,334.92663421155635,21596.674981501274,21396.950535265652,20838.72946775729,19403.823784203138,21886.964233495495,21524.50498046875,21162.045727442008,-58.63574876700045,45.356742216974624,34.01945987562714,185.08474726350556,-0.6038009831495716,11082400.0,19190.87379245126,37.53287469842904,34.90236134536183,-31.093249570857928,-131.5,29671.487420358695,21358.877694310093,0.0,42.85714285714286,0.0013183031833516878,1
21894.55078125,21928.25,21715.150390625,21773.55078125,294700.0,21643.659765625,21651.275,70.25839678279674,282.18005606362567,324.3773185819702,21656.25014145102,21442.18692126423,20880.13422514916,19428.60713740758,21921.109922400683,21560.09755859375,21199.085194786818,-42.19726251834453,69.95923159566156,47.38466741325715,191.9394639768266,0.7507587531974336,11377100.0,19204.68721848854,37.24155508396011,166.9995218049118,-5.627784699888449,163.150390625,85782.99893089477,21387.406009213988,0.0,100.0,0.011426492637705898,1
22097.44921875,22115.55078125,21963.55078125,22053.150390625,345500.0,21760.549609375,21686.8298828125,73.93102795590244,299.76398183567653,319.45465123271146,21744.489956910817,21501.756221035663,20927.87206803547,19455.162780008,22018.556066038156,21592.1375,21165.718933961845,-19.690669397034924,84.41027359052055,66.5754158010522,194.01521654991043,1.6353162407013455,11722600.0,19221.911203197113,37.58789088586766,254.27733494503272,-2.7142827856249614,355.548828125,184687.6814245917,21430.67352847687,0.0,100.0,0.009267074694848665,1
22032.30078125,22124.150390625,21969.80078125,22080.5,292400.0,21858.03984375,21723.4798828125,70.90348370430671,304.9274217501261,316.5492053361944,21802.05212177865,21549.98754469151,20971.182997965458,19480.805944199463,22081.94561547579,21622.82001953125,21163.69442358671,-11.621783586068318,92.22063600016524,82.19671372878241,191.1819588945597,1.6916060647856446,11430200.0,19236.001943995525,37.9358611810036,178.4659114937188,-13.597277479644708,366.5,190668.01535590735,21499.161253754184,71.42857142857143,100.0,-0.0029482333845447517,0
21571.94921875,21851.5,21550.44921875,21647.25,456000.0,21848.68984375,21728.93984375,54.05768819385944,268.77469394235595,306.9943030574267,21756.03154117292,21551.98406051501,20994.742457604065,19501.613339966138,22081.98609239603,21628.7625,21175.538907603972,-38.21960911507074,62.47867845221151,79.70319601429907,211.94407343780543,0.2537469082679822,10974200.0,19254.125158921735,35.70653580949418,-33.498950114366345,-81.74702766469282,54.599609375,51413.92701879982,22124.150390625,64.28571428571429,92.85714285714286,-0.020894393512082443,0
21462.25,21539.400390625,21285.55078125,21414.19921875,387300.0,21811.7,21709.3048828125,50.95115107636487,228.63601289418875,291.3226450247791,21697.275232938337,21543.82641865001,21013.076086717632,19521.12216245404,22049.54513943561,21644.36748046875,21239.189821501895,-62.68663213059034,37.07368904517853,63.92433449918506,217.26224229939075,-0.9065665043736736,10586900.0,19268.580424368643,33.78689593828856,-136.90969570001272,-78.92925100672392,-196.349609375,38098.5366784092,22124.150390625,100.0,85.71428571428572,-0.0050852715087356115,0
21622.400390625,21670.599609375,21575.0,21615.19921875,343100.0,21757.269921875,21700.46484375,55.01550121716306,207.35831944028175,274.52977990787963,21682.30026447567,21550.96950701137,21036.9711574591,19542.030403530367,22026.88120919457,21662.7349609375,21298.588712680437,-67.17146046759785,21.662151372310188,40.40483962323338,216.6256256619343,-0.4071724093260731,10930000.0,19282.152228447307,31.443581972347705,-33.842039707655985,-59.831890498249734,-88.400390625,28275.62140222359,22090.60640625,92.85714285714286,78.57142857142857,0.00746195718645537,1
21238.80078125,21750.25,21192.599609375,21716.69921875,449700.0,21585.540234375,21673.044921875,45.3270457605376,157.7241654799218,251.16865702228807,21593.600367830535,21522.59053194215,21044.886044666586,19558.91369087086,22042.936097356156,21657.20498046875,21271.47386358134,-93.44449154236628,22.06615209198151,26.933997503156707,240.98453744501035,-1.2745745305164369,10480300.0,19296.828291938076,30.573499018896563,-132.22327968117685,-95.04040221908193,-274.19921875,-97690.39179807065,22058.40418125,100.0,71.42857142857143,-0.01774084294273448,0
21453.94921875,21482.349609375,21137.19921875,21185.25,407500.0,21469.869921875,21663.9548828125,50.583426606464066,134.2024197505234,227.77540956793513,21565.67013801443,21516.35041256105,21060.927737767895,19577.76976577513,22042.192580507784,21657.8349609375,21273.477341367216,-93.57298981741172,29.823923966685143,24.51740914365891,248.42495552929535,-0.421912393324142,10887800.0,19311.39073254991,29.92703585002847,-133.4460557635239,-67.90621369867351,-90.900390625,-32019.67126691062,22006.4559069375,100.0,64.28571428571429,0.010129971071150878,1
21352.599609375,21459.0,21247.05078125,21454.599609375,418100.0,21426.0,21637.344921875,48.2310359854534,106.1594601576835,203.4522196858848,21523.056032286546,21501.463975907773,21072.365850379934,19595.42976421891,22049.482468060334,21642.72744140625,21235.972414752163,-97.29275952820132,28.1464925894708,26.678856216045777,245.8195457593457,-1.2308770600971686,10469700.0,19325.431857963085,29.326748621793815,-113.2570424616968,-78.17517251478769,-266.099609375,-2777.988098936155,21936.9153718825,92.85714285714286,57.142857142857146,-0.004724053755400193,0
21737.599609375,21763.25,21429.599609375,21433.099609375,376700.0,21481.069921875,21646.3849609375,56.50580411602139,113.69093671420706,185.4999630915493,21565.96474770423,21522.93085167752,21098.453448771903,19616.744887056284,22045.067367845815,21640.6724609375,21236.277554029188,-71.8090263773422,58.46090195383122,38.810439503329015,257.59317753546384,0.4176077917123821,10846400.0,19340.289644460823,27.455639371348187,5.709246042258164,-39.16615049107594,90.400390625,110867.08813173976,21872.9380796319,85.71428571428572,50.0,0.018030591452244726,1
21522.099609375,21813.05078125,21501.80078125,21775.75,375100.0,21461.009765625,21609.13984375,51.539870492258146,101.10515980875424,168.62100243499026,21557.191720038387,21522.855284195473,21115.067023697513,19635.70364051219,22035.500853038033,21630.207421875,21224.913990711964,-67.51584262623601,62.66302471568054,49.75680641966082,261.42580771150216,-1.7011135583286707,10471300.0,19353.589882836302,25.526762399698647,-7.937919491557238,-61.00107061084187,-372.451171875,43496.75566657726,21814.078970761348,78.57142857142857,42.85714285714286,-0.009913698102483215,0
21725.69921875,21741.349609375,21448.849609375,21487.25,410600.0,21558.389453125,21571.96484375,55.517391203012224,106.33387711435716,156.16357737086363,21590.893219780708,21541.295641882247,21139.01338428781,19656.499616415054,22033.858502779847,21629.39736328125,21224.93622378265,-49.82970025650647,79.97619732642006,67.03337466531057,263.64539287496626,-1.6823208702503312,10881900.0,19369.31379870952,23.94111863480452,1.8042283211089751,-40.37192347804061,-371.75,128646.83993258514,21813.05078125,71.42857142857143,35.714285714285715,0.009460025419002926,1
21697.44921875,21832.94921875,21658.75,21780.650390625,332500.0,21607.089453125,21538.4796875,54.84474132647019,106.9651071729968,146.32388333129026,21612.20441957457,21555.491421597497,21160.91282877652,19676.80757265719,22036.24508883616,21630.97978515625,21225.71448147634,-39.358776158293466,73.63296366008417,72.09072856739489,257.2563804374687,-1.5198211290986308,10549400.0,19381.744108929954,22.37033570758384,35.102720487909586,-43.23427379536491,-334.8515625,92996.31135416403,21137.19921875,64.28571428571429,28.571428571428573,-0.0013003033741542103,0
21853.80078125,22126.80078125,21805.55078125,21812.75,442800.0,21707.3296875,21566.66484375,57.88601048814438,118.71317437366088,140.80174153976438,21660.523691909653,21582.61045429318,21188.08490534411,19698.46919662329,22060.664849127537,21647.80234375,21234.939838372466,-22.088567166103505,74.93063246227787,76.179931149594,269.5488934419352,1.3065651121365374,10992200.0,19399.197148141782,21.962268157084356,96.12376474846296,-27.58686024204817,281.8515625,-28611.020912890323,21151.11421875,57.142857142857146,100.0,0.007205988175093214,1
21771.69921875,21964.30078125,21726.94921875,21921.05078125,440800.0,21714.149609375,21597.609765625,55.76217860155065,120.01523144685052,136.6444395211816,21682.75879727772,21599.800341971073,21210.971741163947,19719.098351072313,22069.83972546588,21653.45732421875,21237.07492297162,-16.629208074331075,61.77931008682976,70.11430206973057,267.24908408893987,1.4418302775804026,10551400.0,19415.75528872501,21.238216547623235,58.19456139347065,-35.88328636051441,309.44921875,-163126.14609839767,21190.14168125,50.0,92.85714285714286,-0.0037568550808078083,0
21929.400390625,21951.400390625,21737.55078125,21825.19921875,371000.0,21795.609765625,21628.309765625,58.88278096402597,132.24781715009522,135.76511504696433,21732.08711594718,21629.763982757795,21239.145413691833,19741.09140619224,22097.362716163483,21664.3873046875,21231.41189321152,-3.5172978968691098,59.78253552145708,65.49749269018821,263.434835895087,1.419823860689906,10922400.0,19430.434328501444,20.56588291026648,90.24244416023762,-19.94746149413037,307.0,-109568.05349479524,21227.60804525,42.85714285714286,85.71428571428572,0.007243402101531293,1
21930.5,22053.30078125,21860.150390625,22045.05078125,346300.0,21836.569921875,21697.4796875,58.904549370873774,140.4123723133198,136.69456650023542,21771.76969275774,21657.103620688904,21266.257358252937,19762.876566329633,22127.194668924418,21685.2623046875,21243.329940450585,3.717805813084368,58.85470222149152,60.13884927659276,258.4145183757951,3.2567715374996364,11268700.0,19443.988182298068,20.3107992488336,129.50873298129395,-19.836345119958317,691.69921875,-107618.97464871686,21263.57575469,35.714285714285715,78.57142857142857,5.014315737827957e-05,1
21717.94921875,22011.05078125,21665.30078125,22009.650390625,491100.0,21840.669921875,21723.8796875,53.0572345462568,128.25334469404334,135.006322138997,21761.005597956195,21662.635038694458,21283.97076454694,19782.330025557698,22131.267398545344,21693.91728515625,21256.56717176716,-6.752977444953672,46.78361757427921,55.14028510574258,264.65276706323834,1.2305426721588075,10777600.0,19461.337629302485,19.17376196243999,57.31807048899416,-41.31476525432426,264.0,-205709.0477103917,21298.1047557524,28.571428571428573,71.42857142857143,-0.009692017110872975,0
21782.5,21804.44921875,21629.900390625,21727.0,349200.0,21826.409765625,21766.8697265625,54.53336234308615,122.4148144972387,132.48802061064535,21765.304478364957,21673.5318533586,21303.52093064314,19802.232214358115,22139.651199382737,21702.10732421875,21264.56344905476,-10.073206113406656,35.16983143011006,46.936050408626905,258.21677142479274,2.013339820394755,11126800.0,19473.862196336817,17.964032694706038,26.67119592100716,-34.79185909733241,429.900390625,-143970.45047735702,21331.252596772305,21.42857142857143,64.28571428571429,0.0029722318898448563,1
21616.05078125,21831.69921875,21574.75,21800.80078125,287400.0,21795.280078125,21754.71484375,50.15386158076169,103.1674264997746,126.6239017884712,21735.453738941964,21668.306301348726,21315.777003215957,19820.280160297338,22139.085084683404,21700.54990234375,21262.0147200041,-23.45647528869661,18.693313739891224,33.54892091476014,258.1262319480218,-0.5591639845669905,10839400.0,19483.333353574413,16.76548765319311,-2.2211672550216264,-51.61168083745825,-121.548828125,-167673.97853727452,21363.074524151412,14.285714285714286,57.142857142857146,-0.0076414194307357075,0
21743.25,21766.80078125,21543.349609375,21664.30078125,365800.0,21758.05,21776.8298828125,53.24406082392375,97.05881316558224,120.71088406389342,21737.01299115357,21675.11936486248,21332.540650148665,19839.414188553084,22123.009953654524,21692.98486328125,21262.959772907976,-23.65207089831117,27.95724572158794,27.27346363052972,255.64944194280596,1.0275502606105658,11205200.0,19495.97948343922,15.794494571811294,-7.774660234503651,-38.758101824440075,221.150390625,-70271.06910298672,21393.62357443535,7.142857142857143,50.0,0.005884480011507653,1
21840.05078125,21870.849609375,21530.19921875,21578.150390625,359100.0,21739.96015625,21788.2650390625,55.50478398679965,98.88877885058172,116.34646302123107,21757.620549172854,21690.11312998862,21352.443008231072,19859.32102032121,22074.914172245255,21680.11494140625,21285.315710567244,-17.457684170649344,37.42279479849637,28.024451419991824,261.72093827724837,0.5263423807382539,11564300.0,19508.785926902525,14.933212490322733,11.745359503508384,-32.5944870701904,114.3515625,69562.19661985151,21422.95066270794,0.0,42.85714285714286,0.004451992284961959,1
21910.75,21953.849609375,21794.80078125,21906.55078125,345400.0,21778.5203125,21809.5951171875,57.13495916659702,104.83539871660103,114.04425016030508,21788.246439338283,21710.17102726238,21374.33740006515,19879.73324897473,22050.2690060668,21674.03740234375,21297.805798620702,-9.20885144370402,64.48820245731783,43.28941432580069,254.3872161235163,0.9830684662493594,11909700.0,19521.342032372075,14.507449532233109,85.30227192168758,-30.988298638249475,213.30078125,170780.7033196045,21451.10466744962,0.0,35.714285714285715,0.0032371361888359207,1
22040.69921875,22068.650390625,21968.94921875,22020.30078125,343900.0,21830.16015625,21828.2849609375,60.03338421353759,118.66604542112692,114.96860921246945,21838.736995220628,21740.219044670343,21400.469236092005,19901.23539792772,22102.63750191482,21697.47490234375,21292.31230277268,3.6974362086574786,83.0245558113085,61.64518435570755,247.49530001647943,0.8552216585608896,12253600.0,19534.386714815424,14.59940159672778,149.23571606276084,-12.700260147330392,186.8984375,244732.273244299,21478.132512001637,0.0,28.571428571428573,0.005930843022260657,1
22122.25,22186.650390625,22021.05078125,22103.44921875,0.0,21931.4,21863.3400390625,61.77996642585924,134.65517800534508,118.90592297104456,21895.439596176504,21774.949131518493,21428.774364088396,19923.335045709533,22160.383448283756,21730.47490234375,21300.566356403742,15.749255034300518,91.60839731667008,79.70705186176546,241.64560782780237,1.610121367780537,12253600.0,19534.386714815424,15.145545681254958,164.22178066524413,-8.728696453247352,350.55078125,252736.7997367382,21504.07924277157,7.142857142857143,100.0,0.0037000088082788096,1
22196.94921875,22215.599609375,22045.849609375,22099.19921875,295700.0,22022.13984375,21890.094921875,63.35948885808571,151.60665627782146,125.44606963239994,21955.741520691205,21813.31277581227,21458.898868192773,19945.958072306952,22231.117518193692,21759.20234375,21287.287169306303,26.160586645421517,94.09249612789158,89.57514975195672,236.51020726867364,1.220046254613405,12549300.0,19546.188114106033,15.762858537441508,154.82264124645914,-2.7210942509083136,267.548828125,306447.1785635762,21545.033511642778,0.0,100.0,0.0033766555730090353,1
22055.05078125,22249.400390625,21997.94921875,22248.849609375,364500.0,22065.13984375,21902.55,58.420414077475705,151.84048433998396,130.72495257391674,21975.603372802965,21835.28895812479,21482.277374587175,19966.944069410863,22223.551139230003,21800.01484375,21376.478548269995,21.11553176606722,81.57223321946407,89.09104222134191,237.5774190262684,0.567934070130649,12184800.0,19559.821082626157,16.03418595109842,106.5816155585144,-27.022982855870364,124.55078125,237257.61026652157,21598.678799461355,64.28571428571429,100.0,-0.006392700010330099,0
22217.44921875,22252.5,21875.25,22081.55078125,343500.0,22126.4796875,21952.5,62.06511291973884,163.24816818538238,137.22959569620986,22023.97254199237,21870.03079999981,21511.107642985717,19989.33715547394,22267.668224130477,21838.18984375,21408.71146336952,26.018572489172527,81.7453189781999,85.80334944185184,247.5540319529635,2.299940915087695,12528300.0,19573.361083082364,15.551009701172289,95.89512932994457,-4.852657253027165,499.5,276369.8060930278,21663.75095857772,57.142857142857146,100.0,0.0073633218581414805,1
22212.69921875,22297.5,22186.099609375,22290.0,226000.0,22160.8796875,21995.519921875,61.8942184461134,169.94651685986173,143.77297992894023,22061.717877343897,21901.182474431647,21538.621038113728,20011.46016107867,22278.618835926405,21881.19482421875,21483.770812511095,26.1735369309215,75.95799229372865,79.7585148304642,237.82877185810895,1.974976328474698,12302300.0,19582.17863181856,15.315433031419357,121.56052368932389,-11.051830432369966,430.19921875,229676.7930727331,21734.400843548392,50.0,100.0,-0.0002137959201901074,0
22122.05078125,22202.150390625,22075.150390625,22169.19921875,207800.0,22160.83984375,22046.119921875,58.57927692164081,166.02658400528162,148.22370074420851,22073.78445812512,21921.261411415133,21561.500635883775,20032.46106277192,22305.320111018736,21900.4173828125,21495.51465460626,17.802883261073106,76.35825624994852,78.02052250729234,230.66591873431543,2.34085312400778,12094500.0,19589.956664865826,14.452887342570913,70.11335099519574,-22.86576829286918,506.0,172411.36611624714,21813.234725451617,42.85714285714286,92.85714285714286,-0.004080928508836235,0
